user_id,ip_address,latitude,longitude,timezone,device_info,typing_speed,mouse_speed,login_time
110,192.168.1.19,-23.534806,-46.615469,BRT,Linux,13.34,1331.97,2025-02-25 17:25:10
110,177.94.135.113,-23.5505,-46.6333,America/Sao_Paulo,macOS,8.02,1791.55,2025-02-28 02:25:10
111,192.168.1.20,19.076,72.8777,IST,Windows,4.6,330.0,2025-02-25 18:10:35
111,192.168.1.20,19.088336,72.856122,IST,Windows,12.21,579.61,2025-02-25 18:37:04
111,129.48.155.128,-23.5505,-46.6333,America/Sao_Paulo,Windows,4.99,1411.24,2025-02-28 09:37:04
112,192.168.1.21,52.52,13.405,CET,MacOS,5.2,320.0,2025-02-25 19:20:50
112,192.168.1.21,52.530404,13.373386,CET,MacOS,2.77,1344.28,2025-02-25 19:45:12
112,229.36.216.222,40.7128,-74.006,America/New_York,macOS,3.63,1310.02,2025-02-28 01:45:12
113,192.168.1.22,41.9028,12.4964,CET,iOS,3.9,280.0,2025-02-25 20:30:05
113,192.168.1.22,41.88856,12.448214,CET,iOS,4.19,1342.63,2025-02-25 21:13:05
113,142.128.43.227,25.276987,55.296249,Asia/Dubai,iOS,9.02,634.08,2025-02-28 10:13:05
114,192.168.1.23,40.4168,-3.7038,CET,Android,4.1,310.0,2025-02-25 21:40:20
114,192.168.1.23,40.459776,-3.725714,CET,Android,5.68,1538.82,2025-02-25 22:31:32
114,244.202.128.162,19.076,72.8777,Asia/Mumbai,Windows,12.71,1844.42,2025-02-28 14:31:32
115,192.168.1.24,1.3521,103.82,SGT,Linux,4.7,290.0,2025-02-25 22:50:35
115,192.168.1.24,1.311437,103.772358,SGT,Linux,5.39,1406.32,2025-02-26 00:00:06
115,126.210.240.217,43.65107,-79.347015,America/Toronto,Windows,10.41,1782.39,2025-02-28 08:00:06
116,192.168.1.25,25.277,55.2962,GST,Windows,3.6,270.0,2025-02-25 23:00:50
116,192.168.1.25,25.283698,55.338395,GST,Windows,11.18,916.77,2025-02-25 23:43:58
116,185.15.4.212,52.52,13.405,Europe/Berlin,macOS,5.41,1951.89,2025-02-27 23:43:58
117,192.168.1.26,-26.2041,28.0473,SAST,MacOS,5.4,350.0,2025-02-26 00:15:05
117,192.168.1.26,-26.220925,28.012675,SAST,MacOS,14.92,1961.25,2025-02-26 00:54:23
117,28.32.17.190,19.076,72.8777,Asia/Mumbai,Android,12.33,1826.23,2025-02-28 19:54:23
118,192.168.1.27,45.4215,-75.6972,EST,iOS,4.8,330.0,2025-02-26 01:30:20
118,192.168.1.27,45.391179,-75.736778,EST,iOS,5.27,345.22,2025-02-26 02:16:06
118,166.123.14.231,19.076,72.8777,Asia/Mumbai,Windows,5.71,478.26,2025-02-28 13:16:06
119,192.168.1.28,59.3293,18.0686,CET,Android,4.4,290.0,2025-02-26 02:40:35
119,192.168.1.28,59.344512,18.080887,CET,Android,2.66,1933.01,2025-02-26 02:58:54
119,78.54.37.57,40.7128,-74.006,America/New_York,Android,8.51,1674.96,2025-02-28 02:58:54
120,192.168.1.29,35.6762,139.65,JST,Linux,4.0,280.0,2025-02-26 03:50:50
120,192.168.1.29,35.72049,139.629148,JST,Linux,2.81,1933.2,2025-02-26 04:43:28
120,211.196.237.246,19.076,72.8777,Asia/Mumbai,iOS,6.81,1527.95,2025-02-28 20:43:28
121,192.168.1.30,37.5665,126.978,KST,Windows,4.6,320.0,2025-02-26 04:10:15
121,192.168.1.30,37.607776,126.995745,KST,Windows,7.82,1274.25,2025-02-26 04:58:40
121,78.7.57.55,-33.8688,151.2093,Australia/Sydney,macOS,12.14,1435.14,2025-02-28 15:58:40
122,192.168.1.31,28.6139,77.209,IST,MacOS,5.2,340.0,2025-02-26 05:25:30
122,192.168.1.31,28.646876,77.252984,IST,MacOS,5.36,451.75,2025-02-26 06:21:56
122,243.184.83.57,52.52,13.405,Europe/Berlin,macOS,12.92,1774.9,2025-02-28 17:21:56
123,192.168.1.32,55.6761,12.5683,CET,iOS,3.9,290.0,2025-02-26 06:35:45
123,192.168.1.32,55.633295,12.558842,CET,iOS,10.79,588.03,2025-02-26 07:23:46
123,132.171.208.22,43.65107,-79.347015,America/Toronto,Windows,7.34,686.16,2025-02-28 19:23:46
124,192.168.1.33,-37.8136,144.963,AEST,Android,4.3,310.0,2025-02-26 07:45:00
124,192.168.1.33,-37.768333,144.967594,AEST,Android,4.39,1661.39,2025-02-26 08:35:24
124,63.49.101.19,25.276987,55.296249,Asia/Dubai,iOS,7.3,500.63,2025-02-28 22:35:24
125,192.168.1.34,6.5244,3.3792,WAT,Linux,4.8,330.0,2025-02-26 08:55:25
125,192.168.1.34,6.522559,3.403554,WAT,Linux,10.06,1663.03,2025-02-26 09:22:25
125,30.244.8.100,25.276987,55.296249,Asia/Dubai,Windows,12.41,1180.58,2025-02-28 09:22:25
126,192.168.1.35,50.1109,8.6821,CET,Windows,3.7,270.0,2025-02-26 10:05:40
126,192.168.1.35,50.101421,8.685508,CET,Windows,4.4,1087.67,2025-02-26 10:16:29
126,87.49.141.37,35.6895,139.6917,Asia/Tokyo,Linux,2.98,1974.47,2025-02-28 19:16:29
127,192.168.1.36,-12.0464,-77.0428,PET,MacOS,5.3,350.0,2025-02-26 11:15:55
127,192.168.1.36,-12.052903,-77.052638,PET,MacOS,5.03,618.78,2025-02-26 11:28:49
127,249.103.53.26,-23.5505,-46.6333,America/Sao_Paulo,Android,7.19,1488.14,2025-02-28 23:28:49
128,192.168.1.37,35.2271,-80.8431,EST,iOS,4.0,290.0,2025-02-26 12:25:10
128,192.168.1.37,35.230629,-80.800045,EST,iOS,12.13,1982.22,2025-02-26 13:04:33
128,15.112.208.192,43.65107,-79.347015,America/Toronto,Android,14.06,929.88,2025-03-01 00:04:33
129,192.168.1.38,-8.4095,115.189,WITA,Android,5.1,350.0,2025-02-26 13:35:25
129,192.168.1.38,-8.3877,115.193509,WITA,Android,5.61,1838.14,2025-02-26 14:00:02
129,81.240.55.227,52.52,13.405,Europe/Berlin,macOS,9.84,622.57,2025-03-01 14:00:02
130,192.168.1.39,31.2304,121.474,CST,Linux,4.3,310.0,2025-02-26 14:45:00
130,192.168.1.39,31.245131,121.443666,CST,Linux,6.51,1036.64,2025-02-26 15:18:11
130,84.72.232.5,35.6895,139.6917,Asia/Tokyo,Android,3.65,364.32,2025-03-01 03:18:11
131,192.168.1.40,18.5204,73.8567,IST,Windows,4.6,330.0,2025-02-26 15:55:35
131,192.168.1.40,18.547171,73.813998,IST,Windows,12.0,1276.75,2025-02-26 16:49:32
131,215.123.248.211,35.6895,139.6917,Asia/Tokyo,Windows,12.99,1686.57,2025-03-01 04:49:32
132,192.168.1.41,41.0082,28.9784,TRT,MacOS,5.2,320.0,2025-02-26 17:05:50
132,192.168.1.41,41.030143,28.978352,TRT,MacOS,12.05,578.4,2025-02-26 17:30:12
132,99.85.14.117,-23.5505,-46.6333,America/Sao_Paulo,Linux,3.7,1670.45,2025-03-01 14:30:12
133,192.168.1.42,35.8617,104.195,CST,iOS,3.9,280.0,2025-02-26 18:15:05
133,192.168.1.42,35.864423,104.193016,CST,iOS,9.27,743.52,2025-02-26 18:18:35
133,66.244.237.29,-23.5505,-46.6333,America/Sao_Paulo,Android,11.37,604.05,2025-03-01 03:18:35
134,192.168.1.43,22.3964,114.109,HKT,Android,4.1,310.0,2025-02-26 19:25:20
134,192.168.1.43,22.358683,114.116757,HKT,Android,6.69,1609.19,2025-02-26 20:07:51
134,227.252.166.38,52.52,13.405,Europe/Berlin,iOS,6.59,1870.96,2025-03-01 15:07:51
135,192.168.1.44,-34.6037,-58.3816,ART,Linux,4.7,290.0,2025-02-26 20:35:35
135,192.168.1.44,-34.61258,-58.401935,ART,Linux,12.44,341.12,2025-02-26 20:56:40
135,36.211.117.81,52.52,13.405,Europe/Berlin,Windows,2.21,1363.26,2025-02-28 23:56:40
136,192.168.1.45,59.9139,10.7522,CET,Windows,3.6,270.0,2025-02-26 21:45:50
136,192.168.1.45,59.885746,10.744474,CET,Windows,4.88,1765.15,2025-02-26 22:17:29
136,242.85.251.4,-23.5505,-46.6333,America/Sao_Paulo,iOS,10.34,1561.77,2025-03-01 20:17:29
137,192.168.1.46,14.5995,120.984,PHT,MacOS,5.4,350.0,2025-02-26 22:55:05
137,192.168.1.46,14.570751,121.023184,PHT,MacOS,11.19,1328.94,2025-02-26 23:47:56
137,83.58.111.214,43.65107,-79.347015,America/Toronto,Android,12.09,1043.79,2025-03-01 20:47:56
138,192.168.1.47,25.033,121.565,CST,iOS,4.8,330.0,2025-02-26 23:59:59
138,192.168.1.47,25.073206,121.558993,CST,iOS,11.58,367.86,2025-02-27 00:44:55
138,185.55.3.97,19.076,72.8777,Asia/Mumbai,Windows,12.71,1608.13,2025-03-01 12:44:55
139,192.168.1.48,-1.2864,36.8172,EAT,Android,4.4,290.0,2025-02-27 01:10:15
139,192.168.1.48,-1.293737,36.836695,EAT,Android,10.8,1722.51,2025-02-27 01:33:24
139,41.31.160.154,-23.5505,-46.6333,America/Sao_Paulo,Windows,3.85,1538.91,2025-03-02 00:33:24
140,192.168.1.49,43.6532,-79.3832,EST,Linux,4.0,280.0,2025-02-27 02:20:30
140,192.168.1.49,43.666863,-79.352689,EST,Linux,4.33,958.61,2025-02-27 02:49:24
140,54.5.254.11,-23.5505,-46.6333,America/Sao_Paulo,Android,14.27,556.63,2025-03-01 17:49:24
141,192.168.1.50,48.8566,2.3522,CET,Windows,4.5,320.0,2025-02-27 03:30:15
141,192.168.1.50,48.848221,2.364423,CET,Windows,11.55,1351.04,2025-02-27 03:43:11
141,26.116.23.134,-23.5505,-46.6333,America/Sao_Paulo,iOS,12.88,400.59,2025-03-01 11:43:11
142,192.168.1.51,40.7128,-74.006,EST,MacOS,5.0,340.0,2025-02-27 04:40:30
142,192.168.1.51,40.681647,-73.988004,EST,MacOS,12.3,797.12,2025-02-27 05:18:17
142,215.64.93.165,-33.8688,151.2093,Australia/Sydney,Windows,10.69,343.42,2025-03-01 17:18:17
143,192.168.1.52,-33.8688,151.209,AEST,iOS,4.2,300.0,2025-02-27 05:50:45
143,192.168.1.52,-33.914898,151.25697,AEST,iOS,9.43,562.92,2025-02-27 06:58:27
143,137.78.57.92,35.6895,139.6917,Asia/Tokyo,Windows,14.7,1347.76,2025-03-01 10:58:27
144,192.168.1.53,52.52,13.405,CET,Android,4.6,330.0,2025-02-27 07:00:00
144,192.168.1.53,52.544629,13.358206,CET,Android,6.83,915.8,2025-02-27 07:41:56
144,210.94.40.27,-33.9249,18.4241,Africa/Johannesburg,macOS,11.93,1639.25,2025-03-01 07:41:56
145,192.168.1.54,19.076,72.8777,IST,Linux,5.1,350.0,2025-02-27 08:10:25
145,192.168.1.54,19.096508,72.891354,IST,Linux,4.16,577.2,2025-02-27 08:37:16
145,149.186.198.181,-23.5505,-46.6333,America/Sao_Paulo,Linux,10.92,926.51,2025-03-01 15:37:16
146,192.168.1.55,34.0522,-118.244,PST,Windows,3.8,290.0,2025-02-27 09:20:40
146,192.168.1.55,34.084964,-118.288656,PST,Windows,8.54,1352.7,2025-02-27 10:15:37
146,162.110.252.218,-33.8688,151.2093,Australia/Sydney,Linux,9.9,1110.2,2025-03-02 01:15:37
147,192.168.1.56,55.7558,37.6173,MSK,MacOS,4.9,320.0,2025-02-27 10:30:55
147,192.168.1.56,55.709547,37.571284,MSK,MacOS,12.96,1521.52,2025-02-27 11:29:58
147,225.176.233.153,-33.8688,151.2093,Australia/Sydney,iOS,6.68,1522.22,2025-03-02 00:29:58
148,192.168.1.57,1.3521,103.82,SGT,iOS,4.0,310.0,2025-02-27 11:41:10
148,192.168.1.57,1.319726,103.800317,SGT,iOS,8.71,993.68,2025-02-27 12:23:08
148,70.106.98.146,25.276987,55.296249,Asia/Dubai,Windows,2.2,1885.24,2025-03-02 02:23:08
149,192.168.1.58,39.9042,116.407,CST,Android,5.3,360.0,2025-02-27 12:51:25
149,192.168.1.58,39.87807,116.371219,CST,Android,3.91,609.32,2025-02-27 13:33:35
149,97.179.98.128,-33.9249,18.4241,Africa/Johannesburg,Windows,6.86,786.4,2025-03-01 18:33:35
150,192.168.1.59,37.7749,-122.419,PST,Linux,4.7,310.0,2025-02-27 14:01:40
150,192.168.1.59,37.77624,-122.382301,PST,Linux,11.87,923.26,2025-02-27 14:34:01
150,212.154.236.11,-23.5505,-46.6333,America/Sao_Paulo,Android,8.9,1817.31,2025-03-02 03:34:01
151,192.168.1.60,23.1291,113.264,CST,Windows,3.9,280.0,2025-02-27 15:11:55
151,192.168.1.60,23.10176,113.258327,CST,Windows,2.62,1119.44,2025-02-27 15:42:44
151,59.204.72.213,-33.8688,151.2093,Australia/Sydney,Android,11.27,744.08,2025-03-02 14:42:44
152,192.168.1.61,-23.5505,-46.6333,BRT,MacOS,4.8,330.0,2025-02-27 16:22:10
152,192.168.1.61,-23.541077,-46.67768,BRT,MacOS,11.28,1350.44,2025-02-27 17:08:40
152,190.185.109.242,52.52,13.405,Europe/Berlin,Android,5.18,1087.36,2025-03-02 03:08:40
153,192.168.1.62,31.7683,35.2137,IST,iOS,4.2,300.0,2025-02-27 17:32:25
153,192.168.1.62,31.803667,35.245759,IST,iOS,7.75,1536.66,2025-02-27 18:22:00
153,33.227.13.28,19.076,72.8777,Asia/Mumbai,iOS,12.68,1725.82,2025-03-02 05:22:00
154,192.168.1.63,-26.2041,28.0473,SAST,Android,5.0,340.0,2025-02-27 18:42:40
154,192.168.1.63,-26.218069,28.003468,SAST,Android,12.64,1794.32,2025-02-27 19:29:07
154,188.253.58.217,35.6895,139.6917,Asia/Tokyo,Windows,14.95,884.04,2025-03-02 11:29:07
155,192.168.1.64,35.6895,139.692,JST,Linux,4.5,320.0,2025-02-27 19:52:55
155,192.168.1.64,35.675377,139.671096,JST,Linux,14.13,842.94,2025-02-27 20:17:29
155,235.109.101.202,-33.8688,151.2093,Australia/Sydney,macOS,7.22,1839.86,2025-03-02 01:17:29
156,192.168.1.65,47.6062,-122.332,PST,Windows,3.7,290.0,2025-02-27 21:03:10
156,192.168.1.65,47.606885,-122.322659,PST,Windows,5.71,1087.8,2025-02-27 21:10:13
156,59.134.242.38,-33.8688,151.2093,Australia/Sydney,Linux,10.46,1697.88,2025-03-02 09:10:13
157,192.168.1.66,41.9028,12.4964,CET,MacOS,5.2,350.0,2025-02-27 22:13:25
157,192.168.1.66,41.899263,12.449544,CET,MacOS,7.78,580.69,2025-02-27 22:52:29
157,209.39.251.110,-33.9249,18.4241,Africa/Johannesburg,Android,13.34,1037.0,2025-03-02 10:52:29
158,192.168.1.67,45.4215,-75.6972,EST,iOS,4.0,310.0,2025-02-27 23:23:40
158,192.168.1.67,45.419077,-75.74126,EST,iOS,2.57,1846.27,2025-02-27 23:58:15
158,88.64.173.37,43.65107,-79.347015,America/Toronto,Linux,13.83,1741.45,2025-03-02 07:58:15
159,192.168.1.68,25.7617,-80.1918,EST,Android,4.6,330.0,2025-02-28 00:33:55
159,192.168.1.68,25.759585,-80.216779,EST,Android,13.58,1655.43,2025-02-28 00:59:05
159,233.97.125.69,35.6895,139.6917,Asia/Tokyo,Windows,8.79,669.75,2025-03-02 06:59:05
160,192.168.1.69,-22.9068,-43.1729,BRT,Linux,5.1,350.0,2025-02-28 01:44:10
160,192.168.1.69,-22.87388,-43.124972,BRT,Linux,5.32,1790.07,2025-02-28 02:45:22
160,71.6.70.42,52.52,13.405,Europe/Berlin,iOS,6.76,1524.54,2025-03-02 11:45:22
161,192.168.1.70,13.7563,100.502,ICT,Windows,3.9,280.0,2025-02-28 02:54:25
161,192.168.1.70,13.805485,100.501706,ICT,Windows,7.4,1334.37,2025-02-28 03:48:50
161,44.140.97.141,19.076,72.8777,Asia/Mumbai,Linux,2.28,747.98,2025-03-02 12:48:50
162,192.168.1.71,51.5074,-0.1278,GMT,MacOS,4.8,330.0,2025-02-28 04:04:40
162,192.168.1.71,51.459358,-0.124592,GMT,MacOS,6.68,1782.34,2025-02-28 04:58:09
162,6.84.154.51,35.6895,139.6917,Asia/Tokyo,Android,13.54,503.16,2025-03-02 12:58:09
163,192.168.1.72,-36.8485,174.763,NZST,iOS,4.2,300.0,2025-02-28 05:14:55
163,192.168.1.72,-36.867788,174.793639,NZST,iOS,8.0,1040.0,2025-02-28 05:49:37
163,87.47.143.202,25.276987,55.296249,Asia/Dubai,iOS,9.22,1425.82,2025-03-02 05:49:37
164,192.168.1.73,33.749,-84.388,EST,Android,5.0,340.0,2025-02-28 06:25:10
164,192.168.1.73,33.77918,-84.357272,EST,Android,4.71,1771.84,2025-02-28 07:09:06
164,44.238.22.141,35.6895,139.6917,Asia/Tokyo,Windows,3.88,953.21,2025-03-02 17:09:06
165,192.168.1.74,60.1695,24.9354,EET,Linux,4.5,320.0,2025-02-28 07:35:25
165,192.168.1.74,60.146127,24.902512,EET,Linux,13.82,1956.12,2025-02-28 08:07:13
165,42.113.170.70,52.52,13.405,Europe/Berlin,iOS,9.7,471.99,2025-03-03 03:07:13
166,192.168.1.75,59.3293,18.0686,CET,Windows,3.6,270.0,2025-02-28 08:45:40
166,192.168.1.75,59.282518,18.056681,CET,Windows,3.18,316.11,2025-02-28 09:38:13
166,86.177.158.195,35.6895,139.6917,Asia/Tokyo,Linux,3.9,571.53,2025-03-02 14:38:13
167,192.168.1.76,14.6928,-17.4467,GMT,MacOS,5.3,350.0,2025-02-28 09:55:55
167,192.168.1.76,14.680629,-17.480215,GMT,MacOS,14.42,885.47,2025-02-28 10:34:26
167,6.32.63.78,25.276987,55.296249,Asia/Dubai,Linux,13.86,1851.69,2025-03-02 13:34:26
168,192.168.1.77,9.082,8.6753,WAT,iOS,4.7,310.0,2025-02-28 11:06:10
168,192.168.1.77,9.086871,8.656907,WAT,iOS,5.75,576.35,2025-02-28 11:27:05
168,73.167.127.111,52.52,13.405,Europe/Berlin,Windows,11.16,1246.45,2025-03-02 17:27:05
169,192.168.1.78,64.1466,-21.9426,GMT,Android,4.4,290.0,2025-02-28 12:16:25
169,192.168.1.78,64.195063,-21.892606,GMT,Android,2.64,578.41,2025-02-28 13:15:39
169,86.87.15.119,-33.9249,18.4241,Africa/Johannesburg,macOS,10.59,1909.16,2025-03-02 14:15:39
170,192.168.1.79,50.0755,14.4378,CET,Linux,4.0,280.0,2025-02-28 13:26:40
170,192.168.1.79,50.112403,14.484962,CET,Linux,9.71,1730.01,2025-02-28 14:19:48
170,70.68.196.112,51.5074,-0.1278,Europe/London,Linux,12.26,1552.71,2025-03-03 08:19:48
171,192.168.1.80,37.7749,-122.419,PST,Windows,4.6,330.0,2025-02-28 14:30:15
171,192.168.1.80,37.724924,-122.406886,PST,Windows,14.47,466.88,2025-02-28 15:26:44
171,32.12.161.54,-23.5505,-46.6333,America/Sao_Paulo,Android,4.6,1950.39,2025-03-03 13:26:44
172,192.168.1.81,48.8566,2.3522,CET,MacOS,5.1,350.0,2025-02-28 15:40:30
172,192.168.1.81,48.852308,2.330046,CET,MacOS,6.66,890.09,2025-02-28 15:57:26
172,156.35.230.42,-33.9249,18.4241,Africa/Johannesburg,macOS,3.31,1936.58,2025-03-02 16:57:26
173,192.168.1.82,34.0522,-118.244,PST,iOS,4.2,310.0,2025-02-28 16:50:45
173,192.168.1.82,34.031761,-118.230706,PST,iOS,11.92,625.37,2025-02-28 17:16:31
173,95.76.160.201,-23.5505,-46.6333,America/Sao_Paulo,macOS,11.97,1736.71,2025-03-03 10:16:31
174,192.168.1.83,52.52,13.405,CET,Android,4.8,340.0,2025-02-28 18:00:00
174,192.168.1.83,52.524901,13.433573,CET,Android,8.08,1167.67,2025-02-28 18:20:08
174,93.143.57.240,19.076,72.8777,Asia/Mumbai,Windows,4.45,995.01,2025-03-03 12:20:08
175,192.168.1.84,19.076,72.8777,IST,Linux,5.3,360.0,2025-02-28 19:10:25
175,192.168.1.84,19.087793,72.872584,IST,Linux,7.64,492.7,2025-02-28 19:24:32
175,8.170.14.35,19.076,72.8777,Asia/Mumbai,Linux,5.18,1363.24,2025-03-03 14:24:32
176,192.168.1.85,-33.8688,151.209,AEST,Windows,3.9,280.0,2025-02-28 20:20:40
176,192.168.1.85,-33.869438,151.249532,AEST,Windows,3.7,851.76,2025-02-28 20:58:10
176,68.26.97.110,40.7128,-74.006,America/New_York,iOS,3.58,378.85,2025-03-02 23:58:10
177,192.168.1.86,55.7558,37.6173,MSK,MacOS,4.7,320.0,2025-02-28 21:30:55
177,192.168.1.86,55.795813,37.600864,MSK,MacOS,7.57,1977.62,2025-02-28 22:16:38
177,54.153.33.174,-33.9249,18.4241,Africa/Johannesburg,iOS,12.5,1183.21,2025-03-03 18:16:38
178,192.168.1.87,1.3521,103.82,SGT,iOS,4.0,300.0,2025-02-28 22:41:10
178,192.168.1.87,1.353762,103.863969,SGT,iOS,4.85,705.9,2025-02-28 23:30:08
178,190.32.102.17,51.5074,-0.1278,Europe/London,Windows,6.75,1381.3,2025-03-03 01:30:08
179,192.168.1.88,39.9042,116.407,CST,Android,5.2,350.0,2025-02-28 23:51:25
179,192.168.1.88,39.893263,116.395043,CST,Android,13.03,1404.75,2025-03-01 00:07:17
179,69.174.224.126,-33.8688,151.2093,Australia/Sydney,macOS,10.79,1919.51,2025-03-03 07:07:17
180,192.168.1.89,40.7128,-74.006,EST,Linux,4.5,320.0,2025-03-01 01:01:40
180,192.168.1.89,40.71475,-74.055747,EST,Linux,4.8,1160.59,2025-03-01 01:43:45
180,42.6.192.214,43.65107,-79.347015,America/Toronto,iOS,9.26,871.0,2025-03-03 12:43:45
181,192.168.1.90,-23.5505,-46.6333,BRT,Windows,3.8,290.0,2025-03-01 02:11:55
181,192.168.1.90,-23.561131,-46.593608,BRT,Windows,4.38,921.7,2025-03-01 02:54:07
181,86.248.152.101,25.276987,55.296249,Asia/Dubai,Linux,11.41,777.59,2025-03-03 19:54:07
182,192.168.1.91,31.7683,35.2137,IST,MacOS,4.9,330.0,2025-03-01 03:22:10
182,192.168.1.91,31.725934,35.247972,IST,MacOS,14.42,1624.23,2025-03-01 04:19:16
182,144.165.183.61,19.076,72.8777,Asia/Mumbai,Windows,7.82,1157.9,2025-03-03 23:19:16
183,192.168.1.92,-26.2041,28.0473,SAST,iOS,4.3,310.0,2025-03-01 04:32:25
183,192.168.1.92,-26.227655,28.085846,SAST,iOS,9.46,1438.25,2025-03-01 05:18:56
183,63.247.231.239,51.5074,-0.1278,Europe/London,iOS,7.17,1731.34,2025-03-03 17:18:56
184,192.168.1.93,35.6895,139.692,JST,Android,5.0,340.0,2025-03-01 05:42:40
184,192.168.1.93,35.681515,139.724308,JST,Android,2.76,889.6,2025-03-01 06:13:13
184,53.44.162.153,-23.5505,-46.6333,America/Sao_Paulo,Android,2.98,1279.94,2025-03-03 08:13:13
185,192.168.1.94,47.6062,-122.332,PST,Linux,3.7,280.0,2025-03-01 06:52:55
185,192.168.1.94,47.653272,-122.327232,PST,Linux,4.54,581.48,2025-03-01 07:45:22
185,226.159.226.254,52.52,13.405,Europe/Berlin,Linux,5.27,448.45,2025-03-03 13:45:22
186,192.168.1.95,41.9028,12.4964,CET,Windows,5.2,350.0,2025-03-01 08:03:10
186,192.168.1.95,41.852956,12.527836,CET,Windows,4.33,1901.88,2025-03-01 09:04:22
186,187.47.215.158,-33.8688,151.2093,Australia/Sydney,Windows,13.89,1621.13,2025-03-03 14:04:22
187,192.168.1.96,45.4215,-75.6972,EST,MacOS,4.0,310.0,2025-03-01 09:13:25
187,192.168.1.96,45.39713,-75.745828,EST,MacOS,13.79,1939.85,2025-03-01 10:00:08
187,142.141.166.245,35.6895,139.6917,Asia/Tokyo,macOS,9.23,383.25,2025-03-03 12:00:08
188,192.168.1.97,25.7617,-80.1918,EST,iOS,4.6,330.0,2025-03-01 10:23:40
188,192.168.1.97,25.731146,-80.184556,EST,iOS,7.52,1656.61,2025-03-01 10:58:17
188,116.203.118.168,25.276987,55.296249,Asia/Dubai,Linux,12.96,418.93,2025-03-03 23:58:17
189,192.168.1.98,-22.9068,-43.1729,BRT,Android,5.1,350.0,2025-03-01 11:33:55
189,192.168.1.98,-22.942202,-43.155223,BRT,Android,6.15,439.18,2025-03-01 12:17:06
189,30.15.172.19,-23.5505,-46.6333,America/Sao_Paulo,macOS,5.03,1935.86,2025-03-04 02:17:06
190,192.168.1.99,13.7563,100.502,ICT,Linux,3.9,290.0,2025-03-01 12:44:10
190,192.168.1.99,13.799615,100.514516,ICT,Linux,3.13,1484.33,2025-03-01 13:33:57
190,148.183.48.87,25.276987,55.296249,Asia/Dubai,iOS,4.78,1433.41,2025-03-04 01:33:57
191,192.168.1.100,51.5074,-0.1278,GMT,Windows,4.8,330.0,2025-03-01 13:54:25
191,192.168.1.100,51.557046,-0.119388,GMT,Windows,11.44,1149.16,2025-03-01 14:49:57
191,193.5.16.91,51.5074,-0.1278,Europe/London,Windows,11.82,1149.4,2025-03-03 16:49:57
